city,agency,stop_id,stop_name,trip_count,route_count
Bengaluru (Bangalore),BMTC,38836,Doddahejjaji,13,3
Bengaluru (Bangalore),BMTC,38837,Doddahejjaji,13,2
Bengaluru (Bangalore),BMTC,25090,Doddahosahalli,5,3
Bengaluru (Bangalore),BMTC,32537,Doddahosahalli,5,3
Bengaluru (Bangalore),BMTC,25092,Doddajala,50,9
Bengaluru (Bangalore),BMTC,32538,Doddajala,56,11
Bengaluru (Bangalore),BMTC,21909,Doddakallasandra,363,96
Bengaluru (Bangalore),BMTC,21910,Doddakallasandra,377,103
Bengaluru (Bangalore),BMTC,38362,Doddakallasandra Metro Station,365,97
Bengaluru (Bangalore),BMTC,38363,Doddakallasandra Metro Station,379,104
Bengaluru (Bangalore),BMTC,25096,Doddakammanahalli,21,5
Bengaluru (Bangalore),BMTC,32540,Doddakammanahalli,23,5
Bengaluru (Bangalore),BMTC,25097,Doddakannalli,14,2
Bengaluru (Bangalore),BMTC,35104,Doddakannalli,403,66
Bengaluru (Bangalore),BMTC,35240,Doddakannalli,387,62
Bengaluru (Bangalore),BMTC,39902,Doddakoliga,1,1
Bengaluru (Bangalore),BMTC,39903,Doddakoliga,3,1
Bengaluru (Bangalore),BMTC,25099,Doddakukkanahalli,3,3
Bengaluru (Bangalore),BMTC,32541,Doddakukkanahalli,3,3
Bengaluru (Bangalore),BMTC,25101,Doddakuntanahalli,4,2
Bengaluru (Bangalore),BMTC,32542,Doddakuntanahalli,3,1
Bengaluru (Bangalore),BMTC,40021,Doddamara,15,3
Bengaluru (Bangalore),BMTC,40022,Doddamara,14,2
Bengaluru (Bangalore),BMTC,25103,Doddamaranahalli,5,3
Bengaluru (Bangalore),BMTC,32543,Doddamaranahalli,5,3
Bengaluru (Bangalore),BMTC,25107,Doddamma Temple,67,21
Bengaluru (Bangalore),BMTC,32544,Doddamma Temple,173,44
Bengaluru (Bangalore),BMTC,25110,Doddanallurahalli,2,1
Bengaluru (Bangalore),BMTC,32547,Doddanallurahalli,1,1
Bengaluru (Bangalore),BMTC,25112,Doddanalluru,6,3
Bengaluru (Bangalore),BMTC,32548,Doddanalluru,5,1
Bengaluru (Bangalore),BMTC,25114,Doddasanne,1,1
Bengaluru (Bangalore),BMTC,32549,Doddasanne,1,1
Bengaluru (Bangalore),BMTC,25066,Dodda‌ Byadagere Doddy Gate,6,2
Bengaluru (Bangalore),BMTC,25118,Dodderi College,25,10
Bengaluru (Bangalore),BMTC,32551,Dodderi College,16,9
Bengaluru (Bangalore),BMTC,25120,Dodderi Grama,22,9
Bengaluru (Bangalore),BMTC,32552,Dodderi Grama,18,8
Bengaluru (Bangalore),BMTC,25122,Dodderi Tumkur Road,30,6
Bengaluru (Bangalore),BMTC,32553,Dodderi Tumkur Road,29,6
Bengaluru (Bangalore),BMTC,27957,Doddipalya,4,2
Bengaluru (Bangalore),BMTC,21911,Doddy,492,57
Bengaluru (Bangalore),BMTC,21912,Doddy,490,59
Bengaluru (Bangalore),BMTC,20763,Doddy,34,14
Bengaluru (Bangalore),BMTC,25123,Doddy,30,13
Bengaluru (Bangalore),BMTC,25125,Doddy Chikkakuntanahalli,11,5
Bengaluru (Bangalore),BMTC,32554,Doddy Chikkakuntanahalli,1,1
Bengaluru (Bangalore),BMTC,25127,Doddypalya,14,2
Bengaluru (Bangalore),BMTC,25141,Dombara Doddy,1,1
Bengaluru (Bangalore),BMTC,32562,Dombara Doddy,4,2
Bengaluru (Bangalore),BMTC,32556,Dombara Doddy Cross,5,3
Bengaluru (Bangalore),BMTC,25132,Dombarahalli,64,18
Bengaluru (Bangalore),BMTC,32558,Dombarahalli,60,16
Bengaluru (Bangalore),BMTC,25134,Dombarahatti Dongadipura Cross,64,11
Bengaluru (Bangalore),BMTC,32559,Dombarahatti Dongadipura Cross,66,13
Bengaluru (Bangalore),BMTC,32560,Domlur,3,1
Bengaluru (Bangalore),BMTC,21913,Domlur,543,93
Bengaluru (Bangalore),BMTC,21914,Domlur,44,15
Bengaluru (Bangalore),BMTC,25139,Domlur Cross,5,5
Bengaluru (Bangalore),BMTC,32561,Domlur Cross,5,5
Bengaluru (Bangalore),BMTC,21915,Domlur Flyover,31,17
Bengaluru (Bangalore),BMTC,21916,Domlur Flyover,262,22
Bengaluru (Bangalore),BMTC,21917,Domlur Flyover,549,102
Bengaluru (Bangalore),BMTC,21918,Domlur Flyover,299,25
Bengaluru (Bangalore),BMTC,35937,Domlur Flyover,1,1
Bengaluru (Bangalore),BMTC,38867,Domlur Marriad Accomodation,2,2
Bengaluru (Bangalore),BMTC,23906,Dommasandra,443,69
Bengaluru (Bangalore),BMTC,23909,Dommasandra,500,67
Bengaluru (Bangalore),BMTC,35149,Dommasandra Circle,467,75
Bengaluru (Bangalore),BMTC,35237,Dommasandra Circle,389,59
Bengaluru (Bangalore),BMTC,37920,Dommasandra Circle,134,15
Bengaluru (Bangalore),BMTC,25144,Donnenahalli,5,3
Bengaluru (Bangalore),BMTC,32563,Donnenahalli,8,6
Bengaluru (Bangalore),BMTC,25146,Dorekavalu,4,3
Bengaluru (Bangalore),BMTC,32564,Dorekavalu,51,8
Bengaluru (Bangalore),BMTC,25151,Double Road BEML Layout,305,35
Bengaluru (Bangalore),BMTC,32567,Double Road BEML Layout,289,23
Bengaluru (Bangalore),BMTC,32566,Double Road BEML Layout,77,10
Bengaluru (Bangalore),BMTC,21921,Double Road Indiranagara,179,26
Bengaluru (Bangalore),BMTC,21922,Double Road Indiranagara,164,20
Bengaluru (Bangalore),BMTC,25152,Dr Ambedkar Nagara,7,2
Bengaluru (Bangalore),BMTC,21923_ST,Dr BR Ambedkar Bus Terminal (Domlur),0,0
Bengaluru (Bangalore),BMTC,21924,Dr BR Ambedkar Bus Terminal (Domlur),68,8
Bengaluru (Bangalore),BMTC,21923_PF1,Dr BR Ambedkar Bus Terminal (Domlur) - Platform 1,1151,88
Bengaluru (Bangalore),BMTC,21923_PF5,Dr BR Ambedkar Bus Terminal (Domlur) - Platform 5,30,5
Bengaluru (Bangalore),BMTC,24101,Dr Shivaramkaranth Residents,26,6
Bengaluru (Bangalore),BMTC,35071,Dr Shivaramkaranth Residents,24,5
Bengaluru (Bangalore),BMTC,24100,Dr.Shivaramakaranth Nagara,26,6
Bengaluru (Bangalore),BMTC,35096,Dr.Shivaramakaranth Nagara,24,5
Bengaluru (Bangalore),BMTC,20764,Dubasipalya Cross,649,145
Bengaluru (Bangalore),BMTC,20765,Dubasipalya Cross,658,161
Bengaluru (Bangalore),BMTC,25162,Dudapanahalli,82,13
Bengaluru (Bangalore),BMTC,32571,Dudapanahalli,92,13
Bengaluru (Bangalore),BMTC,25166,Durga Bakery Mallathahallli,26,2
Bengaluru (Bangalore),BMTC,21927,Durga Parameshwari Temple,421,36
Bengaluru (Bangalore),BMTC,21928,Durga Parameshwari Temple,437,38
Bengaluru (Bangalore),BMTC,21507,Dwaraka Nagara,368,43
Bengaluru (Bangalore),BMTC,32575,Dwaraka Nagara,448,63
Bengaluru (Bangalore),BMTC,25171,Dwaraka Nagara,195,41
Bengaluru (Bangalore),BMTC,32574,Dwaraka Nagara,197,38
Bengaluru (Bangalore),BMTC,25173,Dyavalingaiahnapalya,4,1
Bengaluru (Bangalore),BMTC,32576,Dyavalingaiahnapalya,3,1
Bengaluru (Bangalore),BMTC,24948,Dyavarahalli,2,2
Bengaluru (Bangalore),BMTC,32468,Dyavarahalli,1,1
Bengaluru (Bangalore),BMTC,25174,Dyavarahalli Cross,3,3
Bengaluru (Bangalore),BMTC,31363,Dyavarahalli Cross,4,3
Bengaluru (Bangalore),BMTC,32577,Dyavarahalli Cross,3,2
Bengaluru (Bangalore),BMTC,36101,Dyavarahalli Cross,5,4
Bengaluru (Bangalore),BMTC,25177,Dyavasandra,6,4
Bengaluru (Bangalore),BMTC,32578,Dyavasandra,6,3
Bengaluru (Bangalore),BMTC,39958,Dyavasandra,16,2
Bengaluru (Bangalore),BMTC,39959,Dyavasandra,12,2
Bengaluru (Bangalore),BMTC,25179,Dyavasandra Cross,10,5
Bengaluru (Bangalore),BMTC,32579,Dyavasandra Cross,11,5
Bengaluru (Bangalore),BMTC,25183,E Hosuru,4,3
Bengaluru (Bangalore),BMTC,32581,E Hosuru,7,5
Bengaluru (Bangalore),BMTC,29105,E Muthasandra Gate,4,1
Bengaluru (Bangalore),BMTC,33984,E Muthasandra Gate,4,2
Bengaluru (Bangalore),BMTC,25185,E Muthsandra,4,1
Bengaluru (Bangalore),BMTC,32582,E Muthsandra,4,2
Bengaluru (Bangalore),BMTC,39854,E-CITY - 3M JUNCTION,388,53
Bengaluru (Bangalore),BMTC,35336,E-CITY - SBI JUNCTION,41,16
Bengaluru (Bangalore),BMTC,35352,E-CITY - SBI JUNCTION,225,48
Bengaluru (Bangalore),BMTC,25203,E-CITY 2 - XIME JUNCTION,60,23
Bengaluru (Bangalore),BMTC,25204,E-CITY 2 - XIME JUNCTION,111,9
Bengaluru (Bangalore),BMTC,35723,ELC Toll Point,168,11
Bengaluru (Bangalore),BMTC,39467,ELC Toll Point (Volvo),2,1
Bengaluru (Bangalore),BMTC,20774,EMC2,1002,78
Bengaluru (Bangalore),BMTC,20775,EMC2,956,80
Bengaluru (Bangalore),BMTC,40370,EMVEE Company,33,1
Bengaluru (Bangalore),BMTC,40371,EMVEE Company,32,1
Bengaluru (Bangalore),BMTC,25230,ESI Hospital Indiranagara,6,2
Bengaluru (Bangalore),BMTC,39474,ESI Hospital Indiranagara,5,2
Bengaluru (Bangalore),BMTC,20776,ESI Hospital Rajajinagara,643,45
Bengaluru (Bangalore),BMTC,20777,ESI Hospital Rajajinagara,643,47
Bengaluru (Bangalore),BMTC,21935,ESI Hospital Rajajinagara,471,23
Bengaluru (Bangalore),BMTC,21936,ESI Hospital Rajajinagara,480,27
Bengaluru (Bangalore),BMTC,23689,ESI Hospital White Field,2,1
Bengaluru (Bangalore),BMTC,21781,ESI Hospital/Brook Steel,322,104
Bengaluru (Bangalore),BMTC,21782,ESI Hospital/Brook Steel,308,96
Bengaluru (Bangalore),BMTC,25187,Eagleton Resort,24,11
Bengaluru (Bangalore),BMTC,32583,Eagleton Resort,24,11
Bengaluru (Bangalore),BMTC,20768,East End Jayanagara,861,67
Bengaluru (Bangalore),BMTC,20769,East End Jayanagara,1003,81
Bengaluru (Bangalore),BMTC,25188,East End Jayanagara,3,1
Bengaluru (Bangalore),BMTC,35204,East End Jayanagara,250,36
Bengaluru (Bangalore),BMTC,25191,East Point College,28,2
Bengaluru (Bangalore),BMTC,32584,East Point College,86,15
Bengaluru (Bangalore),BMTC,32585,East Point College,79,16
Bengaluru (Bangalore),BMTC,21929,East Railway Station,896,128
Bengaluru (Bangalore),BMTC,21508,East West College Cross,762,126
Bengaluru (Bangalore),BMTC,24294,East West College Cross,739,117
Bengaluru (Bangalore),BMTC,25198,East West Public School,37,2
Bengaluru (Bangalore),BMTC,32588,East West Public School,30,1
Bengaluru (Bangalore),BMTC,25200,Ebenezer International School,5,2
Bengaluru (Bangalore),BMTC,21930,Echalamara Vidyaranyapura,375,30
Bengaluru (Bangalore),BMTC,21931,Echalamara Vidyaranyapura,498,43
Bengaluru (Bangalore),BMTC,20770,Eco Space,1339,85
Bengaluru (Bangalore),BMTC,20771,Eco Space,1286,83
Bengaluru (Bangalore),BMTC,25202,Ejipura,20,3
Bengaluru (Bangalore),BMTC,32590,Ejipura,23,3
Bengaluru (Bangalore),BMTC,28193,Ejipura School,2,2
Bengaluru (Bangalore),BMTC,34486,Ejipura School,4,3
Bengaluru (Bangalore),BMTC,21932,Electric B Station,94,18
Bengaluru (Bangalore),BMTC,21020,Electric B Station MG Road,2,2
Bengaluru (Bangalore),BMTC,21933,Electronic City,885,129
Bengaluru (Bangalore),BMTC,21934,Electronic City,1246,163
Bengaluru (Bangalore),BMTC,20773,Electronic City 378,370,30
Bengaluru (Bangalore),BMTC,23991,Electronic City 378,268,25
Bengaluru (Bangalore),BMTC,23717,Electronic City East Phase-II,4,1
Bengaluru (Bangalore),BMTC,35801,Electronic City FLY,225,11
Bengaluru (Bangalore),BMTC,35803,Electronic City FLY,170,12
Bengaluru (Bangalore),BMTC,40387,Electronic City FLY,5,2
Bengaluru (Bangalore),BMTC,38203,Electronic City KIA,207,5
Bengaluru (Bangalore),BMTC,39700,Electronic City NICE-10,95,8
Bengaluru (Bangalore),BMTC,37733,Electronic City Toll,36,5
Bengaluru (Bangalore),BMTC,20772,Electronic City Wipro Main Gate,550,56
Bengaluru (Bangalore),BMTC,25206,Electronic city NICE Road,130,25
Bengaluru (Bangalore),BMTC,32591,Electronic city NICE Road,135,24
Bengaluru (Bangalore),BMTC,23670,Elgin Floor Mill,328,24
Bengaluru (Bangalore),BMTC,23799,Elgin Floor Mill,231,18
Bengaluru (Bangalore),BMTC,25215,Elmeasure KIADB,3,1
Bengaluru (Bangalore),BMTC,32594,Elmeasure KIADB,9,4
Bengaluru (Bangalore),BMTC,25217,Embassy School,15,6
Bengaluru (Bangalore),BMTC,32595,Embassy School,15,7
Bengaluru (Bangalore),BMTC,39897,Embassy Tech Village,10,2
Bengaluru (Bangalore),BMTC,39898,Embassy Tech Village,12,2
Bengaluru (Bangalore),BMTC,40458,Energy Institute,20,1
Bengaluru (Bangalore),BMTC,40459,Energy Institute,22,1
Bengaluru (Bangalore),BMTC,25219,Eradu Kamba,48,20
Bengaluru (Bangalore),BMTC,32596,Eradu Kamba,39,11
Bengaluru (Bangalore),BMTC,25225,Escorts,509,118
Bengaluru (Bangalore),BMTC,32598,Escorts,469,98
Bengaluru (Bangalore),BMTC,25227,Eshwara Layout,2,1
Bengaluru (Bangalore),BMTC,32599,Eshwara Layout,2,1
Bengaluru (Bangalore),BMTC,25229,Eshwara Temple Puttayyanapalya,8,4
Bengaluru (Bangalore),BMTC,32600,Eshwara Temple Puttayyanapalya,5,3
Bengaluru (Bangalore),BMTC,25232,Estate Tavarekere,31,8
Bengaluru (Bangalore),BMTC,32601,Estate Tavarekere,29,7
Bengaluru (Bangalore),BMTC,21937,Exide Gate,100,26
Bengaluru (Bangalore),BMTC,21938,Exide Gate,170,26
Bengaluru (Bangalore),BMTC,25238,Fairland Shop,19,1
Bengaluru (Bangalore),BMTC,32604,Fairland Shop,21,3
Bengaluru (Bangalore),BMTC,21939,Fathima Church,380,38
Bengaluru (Bangalore),BMTC,21940,Fathima Church,447,41
Bengaluru (Bangalore),BMTC,40385,Federal Bank,18,5
Bengaluru (Bangalore),BMTC,40386,Federal Bank,18,4
Bengaluru (Bangalore),BMTC,39003,Fire Station Brigade Hulimavu,9,2
Bengaluru (Bangalore),BMTC,39004,Fire Station Brigade Hulimavu,8,1
Bengaluru (Bangalore),BMTC,21509,Forest Gate,610,93
Bengaluru (Bangalore),BMTC,21510,Forest Gate,631,100
Bengaluru (Bangalore),BMTC,25244,Form House Gorinabele,6,3
Bengaluru (Bangalore),BMTC,35939,Forum City Apartment,5,1
Bengaluru (Bangalore),BMTC,21941,Forum Mall,373,53
Bengaluru (Bangalore),BMTC,21942,Forum Mall,442,62
Bengaluru (Bangalore),BMTC,23803,Forum Mall,285,22
Bengaluru (Bangalore),BMTC,21943,Frazer Town,330,91
Bengaluru (Bangalore),BMTC,21944,Frazer Town,179,47
Bengaluru (Bangalore),BMTC,36715,Frazer Town,226,50
Bengaluru (Bangalore),BMTC,40515,Fun World,618,56
Bengaluru (Bangalore),BMTC,40516,Fun World,583,69
Bengaluru (Bangalore),BMTC,25251,G Hosahalli,28,4
Bengaluru (Bangalore),BMTC,30370,G Hosahalli Road Junction,14,3
Bengaluru (Bangalore),BMTC,25364,GBJ Colony Gate Doddanekkundi,7,2
Bengaluru (Bangalore),BMTC,32660,GBJ Colony Gate Doddanekkundi,8,4
Bengaluru (Bangalore),BMTC,38118,GG Palya Fly Over Toll,80,6
Bengaluru (Bangalore),BMTC,40528,GGP Toll (Vajra),32,1
Bengaluru (Bangalore),BMTC,40482,GK Golden City Apartment,22,2
Bengaluru (Bangalore),BMTC,40483,GK Golden City Apartment,21,2
Bengaluru (Bangalore),BMTC,25427,GKVK,6,4
Bengaluru (Bangalore),BMTC,25432,GKVK GATE,749,175
Bengaluru (Bangalore),BMTC,31367,GKVK GATE,4,3
Bengaluru (Bangalore),BMTC,32694,GKVK GATE,12,6
Bengaluru (Bangalore),BMTC,35685,GKVK GATE,802,194
Bengaluru (Bangalore),BMTC,25436,GKW Layout,21,6
Bengaluru (Bangalore),BMTC,23544,GM Palya,97,13
Bengaluru (Bangalore),BMTC,21967,GM palya,96,15
Bengaluru (Bangalore),BMTC,26000,GOVT Hospital K Gollahalli,42,17
Bengaluru (Bangalore),BMTC,32979,GOVT Hospital K Gollahalli,37,10
Bengaluru (Bangalore),BMTC,20798,GPO,104,13
Bengaluru (Bangalore),BMTC,20799,GPO,73,20
Bengaluru (Bangalore),BMTC,21525,GPO,70,22
Bengaluru (Bangalore),BMTC,20800,GR Tech Park ITPL,781,118
Bengaluru (Bangalore),BMTC,20801,GR Tech Park ITPL,835,127
Bengaluru (Bangalore),BMTC,25557,GRG Dairy Thirupalya,6,2
Bengaluru (Bangalore),BMTC,25560,GTRE Engine Division,28,10
Bengaluru (Bangalore),BMTC,35363,GTRE Engine Division,37,10
Bengaluru (Bangalore),BMTC,39078,GVT School Kodiyala Karenahalli,3,1
Bengaluru (Bangalore),BMTC,39079,GVT School Kodiyala Karenahalli,3,1
Bengaluru (Bangalore),BMTC,25254,Gadenahalli,3,2
Bengaluru (Bangalore),BMTC,32610,Gadenahalli,4,2
Bengaluru (Bangalore),BMTC,38159,Gadenahalli Cross,1,1
Bengaluru (Bangalore),BMTC,38160,Gadenahalli Cross,1,1
Bengaluru (Bangalore),BMTC,25256,Gadenahalli Gate,3,2
Bengaluru (Bangalore),BMTC,32611,Gadenahalli Gate,4,3
Bengaluru (Bangalore),BMTC,25258,Gadigaiahana Doddy,6,2
Bengaluru (Bangalore),BMTC,21990,Gadipalya,16,7
Bengaluru (Bangalore),BMTC,21991,Gadipalya,22,8
Bengaluru (Bangalore),BMTC,23849,Galaxy Paradise (Tent),178,29
Bengaluru (Bangalore),BMTC,24137,Galaxy Paradise (Tent),196,29
Bengaluru (Bangalore),BMTC,25260,Ganagalu,1,1
Bengaluru (Bangalore),BMTC,25262,Ganagalu Cross,3,3
Bengaluru (Bangalore),BMTC,32614,Ganagalu Cross,3,2
Bengaluru (Bangalore),BMTC,25264,Ganagaluru,4,2
Bengaluru (Bangalore),BMTC,32615,Ganagaluru,3,2
Bengaluru (Bangalore),BMTC,23405,Ganagaluru Circle,25,8
Bengaluru (Bangalore),BMTC,23411,Ganagaluru Circle,32,12
Bengaluru (Bangalore),BMTC,25266,Ganagaluru Cross,53,15
Bengaluru (Bangalore),BMTC,32616,Ganagaluru Cross,47,14
Bengaluru (Bangalore),BMTC,25272,Ganakal,1,1
Bengaluru (Bangalore),BMTC,32619,Ganakal,1,1
Bengaluru (Bangalore),BMTC,32617,Ganakal,88,4
Bengaluru (Bangalore),BMTC,32620,Ganakal,87,4
Bengaluru (Bangalore),BMTC,32618,Ganakal,23,10
Bengaluru (Bangalore),BMTC,32621,Ganakal,25,12
Bengaluru (Bangalore),BMTC,38876,Ganapathi Enclave,2,2
Bengaluru (Bangalore),BMTC,36013,Ganapathi Layout (JK Store),4,2
Bengaluru (Bangalore),BMTC,36011,Ganapathi Layout 1st Stage(LDVG),4,2
Bengaluru (Bangalore),BMTC,36012,Ganapathi Layout 1st Stage(LDVG),3,2
Bengaluru (Bangalore),BMTC,37851,Ganapathi Layout(JK Store),3,2
Bengaluru (Bangalore),BMTC,25274,Ganapathi Nagara Raghavendra Badavane,68,6
Bengaluru (Bangalore),BMTC,32622,Ganapathi Nagara Raghavendra Badavane,45,6
Bengaluru (Bangalore),BMTC,25277,Ganapathihalli,38,9
Bengaluru (Bangalore),BMTC,32623,Ganapathihalli,35,8
Bengaluru (Bangalore),BMTC,25279,Ganapathipura,10,4
Bengaluru (Bangalore),BMTC,32624,Ganapathipura,10,4
Bengaluru (Bangalore),BMTC,35197,Gandhi Bazaar,299,24
Bengaluru (Bangalore),BMTC,25283,Gandhi Circle Magadi,2,1
Bengaluru (Bangalore),BMTC,32625,Gandhi Circle Magadi,1,1
Bengaluru (Bangalore),BMTC,25285,Gandhi Farm Gate,6,2
Bengaluru (Bangalore),BMTC,32626,Gandhi Farm Gate,7,2
Bengaluru (Bangalore),BMTC,25287,Gandhi Grama,2,1
Bengaluru (Bangalore),BMTC,32627,Gandhi Grama,2,2
Bengaluru (Bangalore),BMTC,23546,Gandhi Nagara,229,49
Bengaluru (Bangalore),BMTC,23633,Gandhi Nagara,239,53
Bengaluru (Bangalore),BMTC,25289,Gandhi School,5,2
Bengaluru (Bangalore),BMTC,23557,Gandhipura,10,5
Bengaluru (Bangalore),BMTC,23564,Gandhipura,5,2
Bengaluru (Bangalore),BMTC,38613,Ganesh Mantapa,3,1
Bengaluru (Bangalore),BMTC,20778,Ganesha Bhavan,454,47
Bengaluru (Bangalore),BMTC,25294,Ganesha Circle Vaddarahalli,6,4
Bengaluru (Bangalore),BMTC,32630,Ganesha Circle Vaddarahalli,45,11
Bengaluru (Bangalore),BMTC,28675,Ganesha Gudi Nelamangala,102,19
Bengaluru (Bangalore),BMTC,33769,Ganesha Gudi Nelamangala,109,20
Bengaluru (Bangalore),BMTC,25296,Ganesha Temple Bettanahalli,5,3
Bengaluru (Bangalore),BMTC,32631,Ganesha Temple Bettanahalli,3,2
Bengaluru (Bangalore),BMTC,20779,Ganesha Temple Chandra Layout,201,35
Bengaluru (Bangalore),BMTC,20780,Ganesha Temple Chandra Layout,194,39
Bengaluru (Bangalore),BMTC,24190,Ganesha Temple Mahalakshmi Layout,222,22
Bengaluru (Bangalore),BMTC,25298,Ganesha Temple Mahalakshmi Layout,194,17
Bengaluru (Bangalore),BMTC,24112,Ganesha Temple Sahakara Nagara,1,1
Bengaluru (Bangalore),BMTC,21511,Ganesha Temple Tavarekere,358,56
Bengaluru (Bangalore),BMTC,21512,Ganesha Temple Tavarekere,389,66
Bengaluru (Bangalore),BMTC,21945,Ganesha Temple Thippasandra,103,21
Bengaluru (Bangalore),BMTC,25301,Ganesha Temple Vasanthanagara,24,2
Bengaluru (Bangalore),BMTC,35378,Ganesha Temple Vasanthanagara,255,15
Bengaluru (Bangalore),BMTC,39563,Ganga Block,3,1
Bengaluru (Bangalore),BMTC,39564,Ganga Block,3,1
Bengaluru (Bangalore),BMTC,25303,Ganga International School,297,19
Bengaluru (Bangalore),BMTC,32632,Ganga International School,314,16
Bengaluru (Bangalore),BMTC,32634,Gangadaranapalya,1,1
Bengaluru (Bangalore),BMTC,25309,Gangadhara Kalyana Mantapa,148,20
Bengaluru (Bangalore),BMTC,32635,Gangadhara Kalyana Mantapa,151,19
Bengaluru (Bangalore),BMTC,25307,Gangadharanapalya,1,1
Bengaluru (Bangalore),BMTC,40599,Gangadipura,1,1
Bengaluru (Bangalore),BMTC,40600,Gangadipura,1,1
Bengaluru (Bangalore),BMTC,21946,Gangamma Circle,441,42
Bengaluru (Bangalore),BMTC,21947,Gangamma Circle,452,49
Bengaluru (Bangalore),BMTC,25311,Gangamma Circle,264,43
Bengaluru (Bangalore),BMTC,35214,Gangamma Circle,195,28
Bengaluru (Bangalore),BMTC,25313,Gangamma Temple Maralawadi Road,6,2
Bengaluru (Bangalore),BMTC,32636,Gangamma Temple Maralawadi Road,7,2
Bengaluru (Bangalore),BMTC,21513,Gangappanahalli,100,19
Bengaluru (Bangalore),BMTC,21514,Gangappanahalli,110,20
Bengaluru (Bangalore),BMTC,25315,Gangappanahalli,8,2
Bengaluru (Bangalore),BMTC,38153,Gangapura,1,1
Bengaluru (Bangalore),BMTC,38154,Gangapura,1,1
Bengaluru (Bangalore),BMTC,25317,Gangasandra,29,8
Bengaluru (Bangalore),BMTC,32638,Gangasandra,28,7
Bengaluru (Bangalore),BMTC,25319,Gangavara,4,2
Bengaluru (Bangalore),BMTC,32639,Gangavara,5,2
Bengaluru (Bangalore),BMTC,32640,Gangenahalli,38,15
Bengaluru (Bangalore),BMTC,35125,Gangenahalli,2,1
Bengaluru (Bangalore),BMTC,35255,Gangenahalli,2,2
Bengaluru (Bangalore),BMTC,25322,Gangenahalli,7,2
Bengaluru (Bangalore),BMTC,25324,Gangenahalli Cross,100,17
Bengaluru (Bangalore),BMTC,32642,Gangenahalli Cross,100,18
Bengaluru (Bangalore),BMTC,30372,Gangenahalli Junction,3,2
Bengaluru (Bangalore),BMTC,33144,Gangenahalli Junction,5,2
Bengaluru (Bangalore),BMTC,25326,Gangondanahalli,62,6
Bengaluru (Bangalore),BMTC,32643,Gangondanahalli,77,8
Bengaluru (Bangalore),BMTC,32644,Gangondanahalli  Cross (Vaikunta Bar),54,11
Bengaluru (Bangalore),BMTC,25328,Gangondanahalli Cross 1(Vaikunta Bar),56,12
Bengaluru (Bangalore),BMTC,25329,Gangondanahalli Masjid,21,3
Bengaluru (Bangalore),BMTC,25330,Gangothri Circle,11,4
Bengaluru (Bangalore),BMTC,35288,Gangothri Circle,9,3
Bengaluru (Bangalore),BMTC,21948,Ganigarahalli,33,4
Bengaluru (Bangalore),BMTC,21949,Ganigarahalli,41,4
Bengaluru (Bangalore),BMTC,25332,Ganigarapalya,126,8
Bengaluru (Bangalore),BMTC,32645,Ganigarapalya,118,6
Bengaluru (Bangalore),BMTC,25334,Ganigarapalya Cross Yantaganahalli,9,4
Bengaluru (Bangalore),BMTC,25336,Ganjalahalli,5,3
Bengaluru (Bangalore),BMTC,32647,Ganjalahalli,5,3
Bengaluru (Bangalore),BMTC,25340,Gantaganahalli,5,3
Bengaluru (Bangalore),BMTC,32649,Gantaganahalli,4,3
Bengaluru (Bangalore),BMTC,23607,Gantakana Doddy Cross,148,20
Bengaluru (Bangalore),BMTC,23624,Gantakana Doddy Cross,152,21
Bengaluru (Bangalore),BMTC,25342,Garden City College TC Palya,21,4
Bengaluru (Bangalore),BMTC,32650,Garden City College TC Palya,23,6
Bengaluru (Bangalore),BMTC,21950,Garments Factory Borugunte,100,26
Bengaluru (Bangalore),BMTC,21951,Garments Factory Borugunte,170,26
Bengaluru (Bangalore),BMTC,21952,Garuda Mall,166,13
Bengaluru (Bangalore),BMTC,22697,Garuda Mall,11,7
Bengaluru (Bangalore),BMTC,25343,Garuda Mall,25,8
Bengaluru (Bangalore),BMTC,21953,Garudacharpalya,326,105
Bengaluru (Bangalore),BMTC,21954,Garudacharpalya,314,97
Bengaluru (Bangalore),BMTC,25345,Garudappa Circle Thigalarapalya,364,24
Bengaluru (Bangalore),BMTC,32651,Garudappa Circle Thigalarapalya,372,18
Bengaluru (Bangalore),BMTC,20783,Garvebhavipalya,1072,147
Bengaluru (Bangalore),BMTC,20784,Garvebhavipalya,1092,156
Bengaluru (Bangalore),BMTC,25347,Gas Factory Kempalinganahalli,10,5
Bengaluru (Bangalore),BMTC,32652,Gas Factory Kempalinganahalli,11,7
Bengaluru (Bangalore),BMTC,25349,Gattahalli,6,1
Bengaluru (Bangalore),BMTC,25351,Gattigerepalya,49,4
Bengaluru (Bangalore),BMTC,32654,Gattigerepalya,50,5
Bengaluru (Bangalore),BMTC,23745,Gavi Gangadareshwara Temple,4,3
Bengaluru (Bangalore),BMTC,23763,Gavi Gangadareshwara Temple,3,2
Bengaluru (Bangalore),BMTC,32655,Gavinagamangala Gate,3,1
Bengaluru (Bangalore),BMTC,35841,Gavinagamangala Gate,2,1
Bengaluru (Bangalore),BMTC,25355,Gaviyanapalya,6,1
Bengaluru (Bangalore),BMTC,32656,Gaviyanapalya,7,1
Bengaluru (Bangalore),BMTC,25357,Gaviyappa Thimayya Layout,7,2
