city,agency,route_id,route_short_name,route_full_name,origin_stop,destination_stop,direction_id,trip_count,stop_count,first_departure,last_departure
Bengaluru (Bangalore),BMTC,8980,297-A PTH-ISNH,Puttenahalli → Indrasanahalli,Puttenahalli,Indrasanahalli,0,1,31,07:51:00,07:51:00
Bengaluru (Bangalore),BMTC,8982,297-A KBS-ISNH,Indrasanahalli → Kempegowda Bus Station,Indrasanahalli,Kempegowda Bus Station,1,1,45,09:15:00,09:15:00
Bengaluru (Bangalore),BMTC,8983,297-A HBLB-ISNH,Hebbala Bridge → Indrasanahalli,Hebbala Bridge,Indrasanahalli,0,1,34,14:35:00,14:35:00
Bengaluru (Bangalore),BMTC,8984,290-S SBS-YHKOT,Shivajinagara Bus Station → Yelahanka Old Town,Shivajinagara Bus Station,Yelahanka Old Town,0,1,42,19:55:00,19:55:00
Bengaluru (Bangalore),BMTC,8988,253-HC HDP-KBS,Hadripura → Kempegowda Bus Station,Hadripura,Kempegowda Bus Station,0,1,55,08:15:00,08:15:00
Bengaluru (Bangalore),BMTC,8989,89-C KMT-CVN,KR Market → Cauvery Nagara,KR Market,Cauvery Nagara,0,1,17,10:45:00,10:45:00
Bengaluru (Bangalore),BMTC,8989,89-C KMT-CVN,Cauvery Nagara → KR Market,Cauvery Nagara,KR Market,1,1,18,15:25:00,15:25:00
Bengaluru (Bangalore),BMTC,8995,VV-EXP KNP-1,Kanakapura Bus Stand → Banashankari Bus Station,Kanakapura Bus Stand,Banashankari Bus Station,1,24,10,07:45:00,19:25:00
Bengaluru (Bangalore),BMTC,8995,VV-EXP KNP-1,Banashankari Bus Station → Kanakapura Bus Stand,Banashankari Bus Station,Kanakapura Bus Stand,0,25,10,07:30:00,20:30:00
Bengaluru (Bangalore),BMTC,8996,VV-EXP RMN-1,Ramanagara Bus Stand → Kempegowda Bus Station,Ramanagara Bus Stand,Kempegowda Bus Station,1,12,8,05:30:00,18:35:00
Bengaluru (Bangalore),BMTC,8996,VV-EXP RMN-1,Kempegowda Bus Station → Ramanagara Bus Stand,Kempegowda Bus Station,Ramanagara Bus Stand,0,12,8,08:00:00,17:30:00
Bengaluru (Bangalore),BMTC,8997,V-500L,Banashankari Bus Station → Tin Factory,Banashankari Bus Station,Tin Factory,0,7,33,14:15:00,16:50:00
Bengaluru (Bangalore),BMTC,8999,MF-12A,Vijayanagara → Jayanagara Bus Station,Vijayanagara,Jayanagara Bus Station,1,7,24,06:45:00,15:20:00
Bengaluru (Bangalore),BMTC,8999,MF-12A,Jayanagara Bus Station → Vijayanagara,Jayanagara Bus Station,Vijayanagara,0,7,25,07:40:00,16:45:00
Bengaluru (Bangalore),BMTC,9000,VV-EXP RMN-1 MRBS-RMN,Ramanagara Bus Stand → Mysore Road Bus Station,Ramanagara Bus Stand,Mysore Road Bus Station,1,4,7,16:30:00,19:05:00
Bengaluru (Bangalore),BMTC,9001,285-R HBLB-CHL,Hebbala Bridge → Challahalli,Hebbala Bridge,Challahalli,0,1,32,16:30:00,16:30:00
Bengaluru (Bangalore),BMTC,9001,285-R HBLB-CHL,Challahalli → Hebbala Bridge,Challahalli,Hebbala Bridge,1,1,33,15:10:00,15:10:00
Bengaluru (Bangalore),BMTC,9002,284-C JLO 26M-VSD-KBS,Judicial Layout 26th Main → Kempegowda Bus Station,Judicial Layout 26th Main,Kempegowda Bus Station,0,1,21,08:40:00,08:40:00
Bengaluru (Bangalore),BMTC,9003,284-C JLO-ALSLK-KBS,Judicial Layout Water Tank → Kempegowda Bus Station,Judicial Layout Water Tank,Kempegowda Bus Station,0,1,19,11:15:00,11:15:00
Bengaluru (Bangalore),BMTC,9004,378 D34G-HLM,Hulimangala → Depot-34 Gate,Hulimangala,Depot-34 Gate,1,1,22,11:40:00,11:40:00
Bengaluru (Bangalore),BMTC,9004,378 D34G-HLM,Depot-34 Gate → Hulimangala,Depot-34 Gate,Hulimangala,0,1,23,14:06:00,14:06:00
Bengaluru (Bangalore),BMTC,9005,378 D34G-KSH,Depot-34 Gate → Kyalasanahalli,Depot-34 Gate,Kyalasanahalli,0,1,29,13:31:00,13:31:00
Bengaluru (Bangalore),BMTC,9006,366-T KMT-HRGS-LGP,Lingapura → KR Market (Kalasipalya),Lingapura,KR Market (Kalasipalya),1,1,53,16:35:00,16:35:00
Bengaluru (Bangalore),BMTC,9006,366-T KMT-HRGS-LGP,KR Market (Kalasipalya) → Lingapura,KR Market (Kalasipalya),Lingapura,0,1,55,07:35:00,07:35:00
Bengaluru (Bangalore),BMTC,9007,MF-22EA,Hosa Road Metro Station → Hosa Road Metro Station Arrival (MF-22EA),Hosa Road Metro Station,Hosa Road Metro Station Arrival (MF-22EA),0,25,33,06:15:00,21:20:00
Bengaluru (Bangalore),BMTC,9008,MF-22E,Hosa Road Metro Station → Hosa Road Metro Station Arrival (MF-22E),Hosa Road Metro Station,Hosa Road Metro Station Arrival (MF-22E),0,25,33,06:00:00,21:40:00
Bengaluru (Bangalore),BMTC,9010,MF-22E KRMTTMC-HRMS,Koramangala Bus Station → Hosa Road Metro Station,Koramangala Bus Station,Hosa Road Metro Station,0,3,22,08:01:00,14:41:00
Bengaluru (Bangalore),BMTC,9010,MF-22E KRMTTMC-HRMS,Hosa Road Metro Station → Koramangala Bus Station,Hosa Road Metro Station,Koramangala Bus Station,1,3,20,12:10:00,18:45:00
Bengaluru (Bangalore),BMTC,9011,MF-22K HRMS-D42,Hosa Road Metro Station → Depot-42 Gate  Arrival,Hosa Road Metro Station,Depot-42 Gate  Arrival,0,1,13,12:05:00,12:05:00
Bengaluru (Bangalore),BMTC,9013,MF-45,Vijayanagara → Anugraha Badavane (Bilekahalli),Vijayanagara,Anugraha Badavane (Bilekahalli),1,2,24,09:00:00,17:10:00
Bengaluru (Bangalore),BMTC,9013,MF-45,Anugraha Badavane (Bilekahalli) → Vijayanagara,Anugraha Badavane (Bilekahalli),Vijayanagara,0,2,26,10:25:00,19:00:00
Bengaluru (Bangalore),BMTC,9014,285-F BRP-KBS,Byrapura Village → Kempegowda Bus Station,Byrapura Village,Kempegowda Bus Station,0,3,36,04:45:00,18:20:00
Bengaluru (Bangalore),BMTC,9015,171-G KBS-SSP,Kempegowda Bus Station → Somasandarpalya,Kempegowda Bus Station,Somasandarpalya,0,2,36,07:05:00,15:20:00
Bengaluru (Bangalore),BMTC,9016,176 KVB-IIHS,Kaval Byrasandra → IIHS Sadashivanagara,Kaval Byrasandra,IIHS Sadashivanagara,0,1,13,17:25:00,17:25:00
Bengaluru (Bangalore),BMTC,9017,104 KBS-IIHS,IIHS Sadashivanagara → Kempegowda Bus Station,IIHS Sadashivanagara,Kempegowda Bus Station,1,1,9,08:45:00,08:45:00
Bengaluru (Bangalore),BMTC,9018,500-FB CSB-HSK,Hosakote Bus Stand (Old) → Central Silk Board,Hosakote Bus Stand (Old),Central Silk Board,1,1,48,12:35:00,12:35:00
Bengaluru (Bangalore),BMTC,9018,500-FB CSB-HSK,Central Silk Board → Hosakote Bus Stand (Old),Central Silk Board,Hosakote Bus Stand (Old),0,2,51,10:30:00,15:00:00
Bengaluru (Bangalore),BMTC,9019,304-VS KDG-CKT,Kadugodi Bus Station → Chikka Thirupathi,Kadugodi Bus Station,Chikka Thirupathi,0,1,21,15:00:00,15:00:00
Bengaluru (Bangalore),BMTC,9019,304-VS KDG-CKT,Chikka Thirupathi → Kadugodi Bus Station,Chikka Thirupathi,Kadugodi Bus Station,1,1,21,11:15:00,11:15:00
Bengaluru (Bangalore),BMTC,9021,304-VS CKT-SMVR,Sir M Visvesvaraya Terminal → Chikka Thirupathi,Sir M Visvesvaraya Terminal,Chikka Thirupathi,1,1,40,05:50:00,05:50:00
Bengaluru (Bangalore),BMTC,9021,304-VS CKT-SMVR,Chikka Thirupathi → Sir M Visvesvaraya Terminal,Chikka Thirupathi,Sir M Visvesvaraya Terminal,0,1,43,20:20:00,20:20:00
Bengaluru (Bangalore),BMTC,9022,KSRTC-MYSORE-1,KSRTC-MYSORE BUS STAND → KSRTC-BENGALURU BUS STATION,KSRTC-MYSORE BUS STAND,KSRTC-BENGALURU BUS STATION,1,4,13,14:35:00,15:40:00
Bengaluru (Bangalore),BMTC,9022,KSRTC-MYSORE-1,KSRTC-BENGALURU BUS STATION → KSRTC-MYSORE BUS STAND,KSRTC-BENGALURU BUS STATION,KSRTC-MYSORE BUS STAND,0,4,13,14:25:00,15:30:00
Bengaluru (Bangalore),BMTC,9024,KSRTC-VIJAYAPURA-1,KSRTC-VIJAYAPURA BUS STAND → KSRTC-BENGALURU BUS STATION,KSRTC-VIJAYAPURA BUS STAND,KSRTC-BENGALURU BUS STATION,1,6,17,09:20:00,18:05:00
Bengaluru (Bangalore),BMTC,9024,KSRTC-VIJAYAPURA-1,KSRTC-BENGALURU BUS STATION → KSRTC-VIJAYAPURA BUS STAND,KSRTC-BENGALURU BUS STATION,KSRTC-VIJAYAPURA BUS STAND,0,6,17,05:30:00,15:15:00
Bengaluru (Bangalore),BMTC,9026,KSRTC-KALABURAGI-1,KSRTC-KALABURAGI BUS STAND → KSRTC-BENGALURU BUS STATION,KSRTC-KALABURAGI BUS STAND,KSRTC-BENGALURU BUS STATION,1,4,20,13:40:00,14:45:00
Bengaluru (Bangalore),BMTC,9026,KSRTC-KALABURAGI-1,KSRTC-BENGALURU BUS STATION → KSRTC-KALABURAGI BUS STAND,KSRTC-BENGALURU BUS STATION,KSRTC-KALABURAGI BUS STAND,0,4,20,13:30:00,14:35:00
Bengaluru (Bangalore),BMTC,9027,KSRTC-YADGIRI-1,KSRTC-YADGIRI BUS STAND → KSRTC-BENGALURU BUS STATION,KSRTC-YADGIRI BUS STAND,KSRTC-BENGALURU BUS STATION,1,2,20,10:15:00,12:30:00
Bengaluru (Bangalore),BMTC,9027,KSRTC-YADGIRI-1,KSRTC-BENGALURU BUS STATION → KSRTC-YADGIRI BUS STAND,KSRTC-BENGALURU BUS STATION,KSRTC-YADGIRI BUS STAND,0,2,20,09:45:00,12:00:00
Bengaluru (Bangalore),BMTC,9028,KSRTC-KOPPALA-1,KSRTC-KOPPALA BUS STAND → KSRTC-BENGALURU BUS STATION,KSRTC-KOPPALA BUS STAND,KSRTC-BENGALURU BUS STATION,1,3,11,14:50:00,20:02:00
Bengaluru (Bangalore),BMTC,9028,KSRTC-KOPPALA-1,KSRTC-BENGALURU BUS STATION → KSRTC-KOPPALA BUS STAND,KSRTC-BENGALURU BUS STATION,KSRTC-KOPPALA BUS STAND,0,3,11,14:40:00,19:52:00
Bengaluru (Bangalore),BMTC,9029,KSRTC-HUBBALLI-1,KSRTC-HUBBALLI BUS STAND → KSRTC-BENGALURU BUS STATION,KSRTC-HUBBALLI BUS STAND,KSRTC-BENGALURU BUS STATION,1,3,15,05:30:00,10:20:00
Bengaluru (Bangalore),BMTC,9029,KSRTC-HUBBALLI-1,KSRTC-BENGALURU BUS STATION → KSRTC-HUBBALLI BUS STAND,KSRTC-BENGALURU BUS STATION,KSRTC-HUBBALLI BUS STAND,0,3,15,07:55:00,14:35:00
Bengaluru (Bangalore),BMTC,9030,KSRTC-HUMANABAD-1,KSRTC-HUMNABAD BUS STAND → KSRTC-BENGALURU BUS STATION,KSRTC-HUMNABAD BUS STAND,KSRTC-BENGALURU BUS STATION,1,1,23,16:45:00,16:45:00
Bengaluru (Bangalore),BMTC,9030,KSRTC-HUMANABAD-1,KSRTC-BENGALURU BUS STATION → KSRTC-HUMNABAD BUS STAND,KSRTC-BENGALURU BUS STATION,KSRTC-HUMNABAD BUS STAND,0,1,23,16:35:00,16:35:00
Bengaluru (Bangalore),BMTC,9032,KSRTC-MM HILS-1,KSRTC-MM HILS BUS STAND → KSRTC-BENGALURU BUS STATION,KSRTC-MM HILS BUS STAND,KSRTC-BENGALURU BUS STATION,1,2,21,07:25:00,09:40:00
Bengaluru (Bangalore),BMTC,9032,KSRTC-MM HILS-1,KSRTC-BENGALURU BUS STATION → KSRTC-MM HILS BUS STAND,KSRTC-BENGALURU BUS STATION,KSRTC-MM HILS BUS STAND,0,2,21,07:15:00,09:30:00
Bengaluru (Bangalore),BMTC,9033,KSRTC-KOLLEGALA-2,KSRTC-KOLLEGALA BUS STAND → KSRTC-BENGALURU BUS STATION,KSRTC-KOLLEGALA BUS STAND,KSRTC-BENGALURU BUS STATION,1,5,22,07:05:00,19:40:00
Bengaluru (Bangalore),BMTC,9033,KSRTC-KOLLEGALA-2,KSRTC-BENGALURU BUS STATION → KSRTC-KOLLEGALA BUS STAND,KSRTC-BENGALURU BUS STATION,KSRTC-KOLLEGALA BUS STAND,0,5,22,05:30:00,16:35:00
Bengaluru (Bangalore),BMTC,9034,KSRTC-MM HILS-2,KSRTC-MM HILS BUS STAND → KSRTC-BENGALURU BUS STATION,KSRTC-MM HILS BUS STAND,KSRTC-BENGALURU BUS STATION,1,2,13,07:45:00,10:00:00
Bengaluru (Bangalore),BMTC,9034,KSRTC-MM HILS-2,KSRTC-BENGALURU BUS STATION → KSRTC-MM HILS BUS STAND,KSRTC-BENGALURU BUS STATION,KSRTC-MM HILS BUS STAND,0,2,13,07:35:00,09:50:00
Bengaluru (Bangalore),BMTC,9035,KSRTC-DHARMASTHALA-1,KSRTC-DHARMASTHALA BUS STAND → KSRTC-BENGALURU BUS STATION,KSRTC-DHARMASTHALA BUS STAND,KSRTC-BENGALURU BUS STATION,1,4,18,11:15:00,14:20:00
Bengaluru (Bangalore),BMTC,9035,KSRTC-DHARMASTHALA-1,KSRTC-BENGALURU BUS STATION → KSRTC-DHARMASTHALA BUS STAND,KSRTC-BENGALURU BUS STATION,KSRTC-DHARMASTHALA BUS STAND,0,4,18,11:05:00,13:40:00
Bengaluru (Bangalore),BMTC,9036,KSRTC-KUKKE SUBRAMANYA-1,KSRTC-KUKKE SUBRAMANYA → KSRTC-BENGALURU BUS STATION,KSRTC-KUKKE SUBRAMANYA,KSRTC-BENGALURU BUS STATION,1,2,17,13:10:00,15:25:00
Bengaluru (Bangalore),BMTC,9036,KSRTC-KUKKE SUBRAMANYA-1,KSRTC-BENGALURU BUS STATION → KSRTC-KUKKE SUBRAMANYA,KSRTC-BENGALURU BUS STATION,KSRTC-KUKKE SUBRAMANYA,0,2,17,13:05:00,15:20:00
Bengaluru (Bangalore),BMTC,9037,KSRTC-SOMAVARAPETE-1,KSRTC-SOMAVARAPETE BUS STAND → KSRTC-BENGALURU BUS STATION,KSRTC-SOMAVARAPETE BUS STAND,KSRTC-BENGALURU BUS STATION,1,4,14,15:15:00,16:20:00
Bengaluru (Bangalore),BMTC,9037,KSRTC-SOMAVARAPETE-1,KSRTC-BENGALURU BUS STATION → KSRTC-SOMAVARAPETE BUS STAND,KSRTC-BENGALURU BUS STATION,KSRTC-SOMAVARAPETE BUS STAND,0,4,14,15:05:00,16:10:00
Bengaluru (Bangalore),BMTC,9038,KSRTC-PAVAGADA-1,KSRTC-PAVAGADA BUS STAND → KSRTC-BENGALURU BUS STATION,KSRTC-PAVAGADA BUS STAND,KSRTC-BENGALURU BUS STATION,1,4,14,15:55:00,17:00:00
Bengaluru (Bangalore),BMTC,9038,KSRTC-PAVAGADA-1,KSRTC-BENGALURU BUS STATION → KSRTC-PAVAGADA BUS STAND,KSRTC-BENGALURU BUS STATION,KSRTC-PAVAGADA BUS STAND,0,4,14,15:45:00,16:50:00
Bengaluru (Bangalore),BMTC,9039,KSRTC-TURUVEKERE-1,KSRTC-TURUVEKERE BUS STAND → KSRTC-BENGALURU BUS STATION,KSRTC-TURUVEKERE BUS STAND,KSRTC-BENGALURU BUS STATION,1,4,8,16:30:00,17:35:00
Bengaluru (Bangalore),BMTC,9039,KSRTC-TURUVEKERE-1,KSRTC-BENGALURU BUS STATION → KSRTC-TURUVEKERE BUS STAND,KSRTC-BENGALURU BUS STATION,KSRTC-TURUVEKERE BUS STAND,0,4,8,16:20:00,17:25:00
Bengaluru (Bangalore),BMTC,9040,KSRTC-CHIKKAMAGALURU-2,KSRTC-CHIKKAMAGALURU BUS STAND → KSRTC-BENGALURU BUS STATION,KSRTC-CHIKKAMAGALURU BUS STAND,KSRTC-BENGALURU BUS STATION,1,2,18,10:55:00,13:10:00
Bengaluru (Bangalore),BMTC,9040,KSRTC-CHIKKAMAGALURU-2,KSRTC-BENGALURU BUS STATION → KSRTC-CHIKKAMAGALURU BUS STAND,KSRTC-BENGALURU BUS STATION,KSRTC-CHIKKAMAGALURU BUS STAND,0,2,18,10:45:00,13:00:00
Bengaluru (Bangalore),BMTC,9045,KSRTC-MULABAGILU-1,KSRTC-MULABAGILU BUS STAND → KSRTC-BENGALURU BUS STATION,KSRTC-MULABAGILU BUS STAND,KSRTC-BENGALURU BUS STATION,1,3,6,15:10:00,20:22:00
Bengaluru (Bangalore),BMTC,9045,KSRTC-MULABAGILU-1,KSRTC-BENGALURU BUS STATION → KSRTC-MULABAGILU BUS STAND,KSRTC-BENGALURU BUS STATION,KSRTC-MULABAGILU BUS STAND,0,3,6,15:00:00,20:12:00
Bengaluru (Bangalore),BMTC,9046,KSRTC-KOLLEGALA-1,KSRTC-KOLLEGALA BUS STAND → KSRTC-BENGALURU BUS STATION,KSRTC-KOLLEGALA BUS STAND,KSRTC-BENGALURU BUS STATION,1,2,13,06:45:00,09:00:00
Bengaluru (Bangalore),BMTC,9046,KSRTC-KOLLEGALA-1,KSRTC-BENGALURU BUS STATION → KSRTC-KOLLEGALA BUS STAND,KSRTC-BENGALURU BUS STATION,KSRTC-KOLLEGALA BUS STAND,0,2,13,06:30:00,08:45:00
Bengaluru (Bangalore),BMTC,9047,SCS-11,CS-St Clare School → CS-Depot-12 Gate,CS-St Clare School,CS-Depot-12 Gate,1,1,2,15:15:00,15:15:00
Bengaluru (Bangalore),BMTC,9047,SCS-11,CS-Depot-12 Gate → CS-St Clare School,CS-Depot-12 Gate,CS-St Clare School,0,1,2,07:56:00,07:56:00
Bengaluru (Bangalore),BMTC,9049,KSRTC-CHINTAMANI-1,KSRTC-CHINTAMANI BUS STAND → KSRTC-BENGALURU BUS STATION,KSRTC-CHINTAMANI BUS STAND,KSRTC-BENGALURU BUS STATION,1,1,8,05:40:00,05:40:00
Bengaluru (Bangalore),BMTC,9049,KSRTC-CHINTAMANI-1,KSRTC-BENGALURU BUS STATION → KSRTC-CHINTAMANI BUS STAND,KSRTC-BENGALURU BUS STATION,KSRTC-CHINTAMANI BUS STAND,0,1,8,05:30:00,05:30:00
Bengaluru (Bangalore),BMTC,9050,345-F BNP-CSB,Central Silk Board → Bannerughatta National Park,Central Silk Board,Bannerughatta National Park,1,1,32,20:55:00,20:55:00
Bengaluru (Bangalore),BMTC,9051,343-R CSB-SRYL,Sri Renuka Yellamma Layout → Central Silk Board,Sri Renuka Yellamma Layout,Central Silk Board,1,1,22,17:15:00,17:15:00
Bengaluru (Bangalore),BMTC,9051,343-R CSB-SRYL,Central Silk Board → Sri Renuka Yellamma Layout,Central Silk Board,Sri Renuka Yellamma Layout,0,1,22,15:55:00,15:55:00
Bengaluru (Bangalore),BMTC,9052,353 CSB-RJP,Rajapura → Central Silk Board,Rajapura,Central Silk Board,1,2,31,09:00:00,16:05:00
Bengaluru (Bangalore),BMTC,9052,353 CSB-RJP,Central Silk Board → Rajapura,Central Silk Board,Rajapura,0,1,30,17:50:00,17:50:00
Bengaluru (Bangalore),BMTC,9053,328,Varthuru → Kempegowda Bus Station,Varthuru,Kempegowda Bus Station,1,3,30,09:35:00,17:00:00
Bengaluru (Bangalore),BMTC,9053,328,Kempegowda Bus Station → Varthuru,Kempegowda Bus Station,Varthuru,0,2,33,11:30:00,15:00:00
Bengaluru (Bangalore),BMTC,9056,24-A KBS-KMT-BTMS,Kempegowda Bus Station → Mahadeshwara Nagara,Kempegowda Bus Station,Mahadeshwara Nagara,0,1,25,20:20:00,20:20:00
Bengaluru (Bangalore),BMTC,9060,96-E KMT-KNRBEML,KR Market → BEML Layout Kamalanagara,KR Market,BEML Layout Kamalanagara,0,4,20,10:05:00,16:55:00
Bengaluru (Bangalore),BMTC,9060,96-E KMT-KNRBEML,BEML Layout Kamalanagara → KR Market,BEML Layout Kamalanagara,KR Market,1,4,21,09:05:00,15:55:00
Bengaluru (Bangalore),BMTC,9061,89-A VSD-KBS-CVN,Vidhana Soudha → Cauvery Nagara,Vidhana Soudha,Cauvery Nagara,0,1,16,17:45:00,17:45:00
Bengaluru (Bangalore),BMTC,9061,89-A VSD-KBS-CVN,Cauvery Nagara → Vidhana Soudha,Cauvery Nagara,Vidhana Soudha,1,1,13,09:10:00,09:10:00
Bengaluru (Bangalore),BMTC,9063,82-A VSD-HCG-SBN,Vidhana Soudha → Subramanyanagara Cross,Vidhana Soudha,Subramanyanagara Cross,0,1,13,17:45:00,17:45:00
Bengaluru (Bangalore),BMTC,9064,285-MG BNM-KBS,Bannimangala → Kempegowda Bus Station,Bannimangala,Kempegowda Bus Station,0,1,47,08:15:00,08:15:00
Bengaluru (Bangalore),BMTC,9065,279-E,Nagashetty halli → Kempegowda Bus Station,Nagashetty halli,Kempegowda Bus Station,1,45,14,05:20:00,21:00:00
Bengaluru (Bangalore),BMTC,9065,279-E,Kempegowda Bus Station → Nagashetty halli,Kempegowda Bus Station,Nagashetty halli,0,44,13,06:00:00,22:05:00
Bengaluru (Bangalore),BMTC,9066,279-A,Nagashetty halli → KR Market,Nagashetty halli,KR Market,1,4,17,05:40:00,18:40:00
Bengaluru (Bangalore),BMTC,9066,279-A,KR Market → Nagashetty halli,KR Market,Nagashetty halli,0,5,17,06:30:00,19:40:00
Bengaluru (Bangalore),BMTC,9067,278-E,Shivajinagara Bus Station → Nagashetty halli,Shivajinagara Bus Station,Nagashetty halli,0,4,16,07:00:00,12:25:00
Bengaluru (Bangalore),BMTC,9067,278-E,Nagashetty halli → Shivajinagara Bus Station,Nagashetty halli,Shivajinagara Bus Station,1,6,13,09:30:00,17:00:00
Bengaluru (Bangalore),BMTC,9068,279-A KMT-VSD-NGH,Nagashetty halli → KR Market,Nagashetty halli,KR Market,1,1,17,09:40:00,09:40:00
Bengaluru (Bangalore),BMTC,9069,279-E KBS-VSD-NGH,Nagashetty halli → Kempegowda Bus Station,Nagashetty halli,Kempegowda Bus Station,1,2,15,09:15:00,09:35:00
Bengaluru (Bangalore),BMTC,9069,279-E KBS-VSD-NGH,Kempegowda Bus Station → Nagashetty halli,Kempegowda Bus Station,Nagashetty halli,0,2,13,17:15:00,17:25:00
Bengaluru (Bangalore),BMTC,9071,79-E VSD-KBS-NLO,Vidhana Soudha Karnataka High Court → Nandini Layout Bus Stand,Vidhana Soudha Karnataka High Court,Nandini Layout Bus Stand,0,1,20,17:50:00,17:50:00
Bengaluru (Bangalore),BMTC,9072,D19-ELCI,Electronic City KIA → Depot-19 Electronic City,Electronic City KIA,Depot-19 Electronic City,1,24,2,03:30:00,17:25:00
Bengaluru (Bangalore),BMTC,9072,D19-ELCI,Depot-19 Electronic City → Electronic City KIA,Depot-19 Electronic City,Electronic City KIA,0,18,2,05:50:00,19:10:00
Bengaluru (Bangalore),BMTC,9073,279-F,Nagashetty halli → Chikkallasandra,Nagashetty halli,Chikkallasandra,0,2,32,05:55:00,08:55:00
Bengaluru (Bangalore),BMTC,9073,279-F,Chikkallasandra → Nagashetty halli,Chikkallasandra,Nagashetty halli,1,1,32,07:20:00,07:20:00
Bengaluru (Bangalore),BMTC,9074,210-P CSBS-NGH,Chikkallasandra → Nagashetty halli,Chikkallasandra,Nagashetty halli,0,1,35,04:30:00,04:30:00
Bengaluru (Bangalore),BMTC,9075,234-E UTS-GOODSHED-KBS,Ullala Satelite Town → Kempegowda Bus Station,Ullala Satelite Town,Kempegowda Bus Station,0,2,25,12:15:00,14:55:00
Bengaluru (Bangalore),BMTC,9076,317-D,Tin Factory → Kannurahalli,Tin Factory,Kannurahalli,0,2,24,07:45:00,17:20:00
Bengaluru (Bangalore),BMTC,9076,317-D,Kannurahalli → Tin Factory,Kannurahalli,Tin Factory,1,2,25,08:55:00,18:30:00
Bengaluru (Bangalore),BMTC,9077,272-B KBS-SLVP,Siluvepura → Kempegowda Bus Station,Siluvepura,Kempegowda Bus Station,1,1,37,19:45:00,19:45:00
Bengaluru (Bangalore),BMTC,9077,272-B KBS-SLVP,Kempegowda Bus Station → Siluvepura,Kempegowda Bus Station,Siluvepura,0,1,39,21:35:00,21:35:00
Bengaluru (Bangalore),BMTC,9078,96-E VSD-KBS-SJR-SKNBS,Vidhana Soudha → Shankarnagh Bus Stand,Vidhana Soudha,Shankarnagh Bus Stand,0,1,15,17:50:00,17:50:00
Bengaluru (Bangalore),BMTC,9079,D24-KRPRS,Depot-24 ITI Layout → KR Pura Railway Station,Depot-24 ITI Layout,KR Pura Railway Station,0,3,3,06:50:00,07:50:00
Bengaluru (Bangalore),BMTC,9080,MF-9,Seetharampalya Metro Station → KR Pura Railway Station,Seetharampalya Metro Station,KR Pura Railway Station,1,6,12,07:45:00,16:55:00
Bengaluru (Bangalore),BMTC,9080,MF-9,KR Pura Railway Station → Seetharampalya Metro Station,KR Pura Railway Station,Seetharampalya Metro Station,0,9,12,06:55:00,17:40:00
Bengaluru (Bangalore),BMTC,9081,MF-16A SNBS-KWS,Shanthinagara Bus Station - Platform 2 → RWB Gate Kengeri (Kengeri Work shop),Shanthinagara Bus Station - Platform 2,RWB Gate Kengeri (Kengeri Work shop),0,2,30,14:15:00,14:40:00
Bengaluru (Bangalore),BMTC,9083,G-6 SNBS-KWS,RWB Gate Kengeri (Kengeri Work shop) → Shanthinagara Bus Station,RWB Gate Kengeri (Kengeri Work shop),Shanthinagara Bus Station,1,1,24,08:10:00,08:10:00
Bengaluru (Bangalore),BMTC,9084,251-A,Yeshawanthapura Bus Station → Kakolu Village,Yeshawanthapura Bus Station,Kakolu Village,0,1,39,15:20:00,15:20:00
Bengaluru (Bangalore),BMTC,9086,HBL-BELF,Hebbala → BEL Factory,Hebbala,BEL Factory,0,1,6,16:20:00,16:20:00
Bengaluru (Bangalore),BMTC,9088,ARMY-03,CS-ARMY PUBLIC SCHOOL (Parachute Regiment) → CS-Chowdary Line,CS-ARMY PUBLIC SCHOOL (Parachute Regiment),CS-Chowdary Line,0,1,2,14:10:00,14:10:00
Bengaluru (Bangalore),BMTC,9090,242-R KBS-JGRH,Kempegowda Bus Station → Jogerahalli,Kempegowda Bus Station,Jogerahalli,0,1,42,21:00:00,21:00:00
Bengaluru (Bangalore),BMTC,9090,242-R KBS-JGRH,Jogerahalli → Kempegowda Bus Station,Jogerahalli,Kempegowda Bus Station,1,1,42,19:10:00,19:10:00
Bengaluru (Bangalore),BMTC,9092,139 SBS-HLS LAKE-SVM,Shivajinagara Bus Station → Swamy Vivekananda Metro Station/Isolation Hospital,Shivajinagara Bus Station,Swamy Vivekananda Metro Station/Isolation Hospital,0,1,8,13:10:00,13:10:00
Bengaluru (Bangalore),BMTC,9093,139 VSD-JBN,Vidhana Soudha Karnataka High Court → Jeevanbheema Nagara,Vidhana Soudha Karnataka High Court,Jeevanbheema Nagara,0,1,18,17:40:00,17:40:00
Bengaluru (Bangalore),BMTC,9093,139 VSD-JBN,Jeevanbheema Nagara → Vidhana Soudha Karnataka High Court,Jeevanbheema Nagara,Vidhana Soudha Karnataka High Court,1,1,17,09:20:00,09:20:00
Bengaluru (Bangalore),BMTC,9094,MKT-5H SNBS-JBS-HRH,Shanthinagara Bus Station → Harohalli,Shanthinagara Bus Station,Harohalli,0,1,68,14:40:00,14:40:00
Bengaluru (Bangalore),BMTC,9094,MKT-5H SNBS-JBS-HRH,Harohalli → Shanthinagara Bus Station,Harohalli,Shanthinagara Bus Station,1,1,70,10:25:00,10:25:00
Bengaluru (Bangalore),BMTC,9095,291,Sri Ramapura → KR Market,Sri Ramapura,KR Market,1,3,30,08:10:00,16:05:00
